"dataset_id";"observacao_id";"amostra_id";"camada_nome";"profund_sup";"profund_inf";"terrafina";"argila";"silte";"areia";"carbono";"ctc";"ph";"dsi";"ce"
"ctb0590";"P-06-Tibagi";NA;"Ap";0;130;1000;558;85;357;9,84;5,5;6,1;NA;NA
"ctb0590";"P-07-Tibagi";NA;"AB";0;130;1000;218,218218218218;53,053053053053;728,728728728729;4,2;3;6,3;NA;NA
"ctb0590";"P-08-Tibagi";NA;"AB";0;132;1000;590,40959040959;104,895104895105;304,695304695305;14,12;7,4;5,2;NA;NA
"ctb0590";"P-09-Tibagi";NA;"A2";0;22;1000;206;100;694;18,6;11,8;5,8;NA;NA
"ctb0590";"P-10-Tibagi";NA;"AB";0;32;964;281;118;601;20,33;14,4;5,3;NA;NA
"ctb0591";"P - 01 - São josé dos Pinhais";"15539";"Ap1";0;16;1000;400;270;330;6,39;25,6;4,3;0,72;NA
"ctb0591";"P - 01 - São josé dos Pinhais";NA;"A2";16;42;1000;460;220;320;4,15;21,4;4,7;0,73;NA
"ctb0591";"P - 01 - São josé dos Pinhais";NA;"A3";42;64;1000;540;150;310;2,5;16,6;4,8;0,94;NA
"ctb0591";"P - 01 - São josé dos Pinhais";NA;"AB";64;81;990;570;150;280;2,19;13,3;4,9;1;NA
"ctb0591";"P - 01 - São josé dos Pinhais";NA;"BA";81;101;990;570;150;280;1,18;7,3;5;1,02;NA
"ctb0591";"P - 01 - São josé dos Pinhais";NA;"BW1";101;140;990;610;120;270;0,63;3,5;5,4;1,2;NA
"ctb0591";"P - 01 - São josé dos Pinhais";NA;"BW2";140;230;1000;630;120;250;0,31;3,3;5,4;1,21;NA
"ctb0591";"P - 01 - São josé dos Pinhais";NA;"BW3";230;310;990;630;150;220;0,15;5,2;5,1;NA;NA
"ctb0591";"P - 01 - São josé dos Pinhais";NA;"C1";310;360;1000;430;150;420;0,16;4,8;5;NA;NA
"ctb0591";"P - 01 - São josé dos Pinhais";NA;"C2";360;410;990;340;150;510;0,11;4,1;5;NA;NA
"ctb0591";"P - 02 - Curitiba";NA;"AP";0;50;1000;560;150;290;2,49;18,5;4,8;NA;NA
"ctb0591";"P - 02 - Curitiba";NA;"AB";50;75;980;620;130;250;1,3;13,6;4,3;NA;NA
"ctb0591";"P - 02 - Curitiba";NA;"BW1";75;90;980;581,632653061224;153,061224489796;265,30612244898;0,79;8,6;5,1;NA;NA
"ctb0591";"P - 02 - Curitiba";NA;"BW2";90;170;990;590;140;270;0,37;5,3;5,5;NA;NA
"ctb0591";"P - 02 - Curitiba";NA;"BW3";170;195;980;620;130;250;0,34;5,8;5,3;NA;NA
"ctb0591";"P - 02 - Curitiba";NA;"C";195;220;970;590;120;290;0,19;5,1;5,3;NA;NA
"ctb0591";"P - 13 - São Mateus do Sul";NA;"AP";0;13;1000;690;200;110;4,84;21,6;4,8;NA;NA
"ctb0591";"P - 13 - São Mateus do Sul";NA;"AB";13;35;1000;730;170;100;0,2;14,8;4,8;NA;NA
"ctb0591";"P - 13 - São Mateus do Sul";NA;"BW1";35;104;1000;596,774193548387;258,064516129032;145,161290322581;0,19;11,4;4,8;NA;NA
"ctb0591";"P - 13 - São Mateus do Sul";NA;"BW2";104;120;1000;0;583,333333333333;416,666666666667;0,1;5;5,4;NA;NA
"ctb0591";"P - 13 - São Mateus do Sul";NA;"BW3";120;210;1000;148,148148148148;481,481481481481;370,37037037037;0,05;3,4;5,5;NA;NA
"ctb0591";"P - 56 - Irati";NA;"AP";0;20;1000;700;250;50;3,47;22;4,8;NA;NA
"ctb0591";"P - 56 - Irati";NA;"A2";20;66;1000;810;150;40;2,29;17,2;4,9;NA;NA
"ctb0591";"P - 56 - Irati";NA;"AB";66;95;1000;780;180;40;1,62;13,3;4,9;NA;NA
"ctb0591";"P - 56 - Irati";NA;"BT1";95;117;1000;790;170;40;0,73;8,9;5,1;NA;NA
"ctb0591";"P - 56 - Irati";NA;"BT2";177;190;1000;800;160;40;0,26;7;5,2;NA;NA
"ctb0591";"P - 77 - Lapa";NA;"AP";0;17;1000;390;230;380;2,07;13,2;5,4;NA;NA
"ctb0591";"P - 77 - Lapa";NA;"AB";17;37;1000;410;210;380;1,32;10,7;4,8;NA;NA
"ctb0591";"P - 77 - Lapa";NA;"Bi1";37;50;1000;450;210;340;0,99;8,8;4,9;NA;NA
"ctb0591";"P - 77 - Lapa";NA;"Bi2";50;73;980;440;220;340;0,76;7;4,9;NA;NA
"ctb0591";"P - 77 - Lapa";NA;"Bi3/C";73;79;990;450;250;300;0,58;5,7;4,9;NA;NA
"ctb0591";"P - 77 - Lapa";NA;"C1";79;160;1000;400;420;180;0,18;4,5;4,9;NA;NA
"ctb0591";"P - 77 - Lapa";NA;"C2";160;200;1000;390;360;250;0,05;8,8;5,1;NA;NA
"ctb0591";"P - 79 - Piraquara";NA;"H";0;40;1000;160;380;460;16,9;79,7;4,6;NA;NA
"ctb0591";"P - 79 - Piraquara";NA;"2º camada";40;80;960;330;230;440;1,83;21,5;4,8;NA;NA
"ctb0591";"P - 88 - Palmeira";NA;"AP";0;32;1000;280;80;640;2,95;13,8;4,8;NA;NA
"ctb0591";"P - 88 - Palmeira";NA;"AB";32;58;990;330;50;620;1,49;9,8;5;NA;NA
"ctb0591";"P - 88 - Palmeira";NA;"Bi";58;79;990;340;110;550;1,29;8,3;5,1;NA;NA
"ctb0593";"-12";NA;"AB1";0;121;1000;673;132;195;15,38;8,2;5,3;NA;NA
"ctb0593";"-5-PR";NA;"AB";0;110;1000;625;106;269;12,78;7;3,1;NA;NA
"ctb0593";"-66";NA;"AB1";0;11;982;210;90;700;6,9;4,8;5;NA;NA
"ctb0593";"6PR-XXVIII-CBCS";NA;"A";0;108;1000;168,287937743191;86,5758754863813;745,136186770428;3,81;3,6;5,2;NA;NA
"ctb0594";"30-PR-I-89";NA;"AB";0;137;1000;797,202797202797;174,825174825175;27,972027972028;2,61;16,1;4,7;0,69;NA
"ctb0594";"34-PR-I-90";NA;"Ap";0;15;1000;865;105;30;1,32;9,9;4,8;0,7;NA
"ctb0594";"35-PR-I-5";NA;"AB";0;130;1000;846;92;62;1,27;7,2;5,1;0,9;NA
"ctb0594";"55-ISCW-BR-8";NA;"Ap";0;10;1000;563;277;160;9,42;8,3;5,5;NA;NA
"ctb0594";"COMPLEMENTAR-33";NA;"A";0;120;997;767;160;73;2,65;13,7;5,3;NA;NA
"ctb0594";"COMPLEMENTAR-34";NA;"A";0;100;1000;763;177;60;2,01;9,1;5,4;NA;NA
"ctb0594";"COMPLEMENTAR-37";NA;"A";0;120;1000;827;143;30;31,47;14,8;4,6;NA;NA
"ctb0594";"COMPLEMENTAR-67";NA;"Ap";0;15;1000;203;150;647;9,73;6,3;5;NA;NA
"ctb0594";"COMPLEMENTAR-84";NA;"Bt";NA;NA;1000;295;135;570;7,35;7,8;5,4;NA;NA
"ctb0594";"COMPLEMENTAR-91";NA;"A";0;20;1000;580;245;175;33,3;23,3;6,8;NA;NA
"ctb0594";"COMPLEMENTAR-92";NA;"A";0;20;1000;183,183183183183;403,403403403403;413,413413413413;9,57;9,7;6,1;NA;NA
"ctb0595";"SIPA-1";NA;"AB";0;10;940;548,902195608782;135,728542914172;315,369261477046;6,5;5,3;4,9;1,18;NA
"ctb0595";"SIPA-2";NA;"A1";0;0;986;136;40;824;1,61;3,5;4,2;1,55;NA
"ctb0595";"SIPA-3";NA;"A1";0;160;988;100;42,3076923076923;857,692307692308;1,28;2,1;4,9;1,56;NA
"ctb0595";"SIPA-4";NA;"AB";0;12;1000;412;94;494;6,8;6,6;5,3;NA;NA
"ctb0595";"T-22";NA;"A";0;15;980;59,4059405940594;64,3564356435644;876,237623762376;4,6;2,6;5,7;NA;NA
"ctb0595";"T-26";NA;"B";60;90;995;160;80;760;4,6;3,6;5,7;NA;NA
"ctb0595";"T-32";NA;"Bt1";60;80;965;345;75;580;8,25;4,8;5;NA;NA
"ctb0595";"T-33";NA;"Bt1";50;70;985;255;90;655;5,25;3,5;5,1;NA;NA
"ctb0595";"T-35";NA;"Bt";60;90;975;168,831168831169;77,9220779220779;753,246753246753;3,8;3,2;4,8;NA;NA
"ctb0595";"T-36";NA;"A1";0;100;983;127;42;831;3,33;2;4,8;NA;NA
"ctb0595";"T-37";NA;"A";0;110;951;80;50;870;2,77;1,8;5,3;NA;NA
"ctb0595";"T-39";NA;"2g";0;10;977;391,391391391391;193,193193193193;415,415415415415;12,37;9,1;4,5;NA;NA
"ctb0595";"T-40";NA;"Ap";0;20;992;442;156;402;10,35;6,4;5,1;NA;NA
"ctb0595";"T-41";NA;"Ap";0;110;977;115;48;837;2,07;2,1;4,9;NA;NA
"ctb0595";"T-42";NA;"Ap";0;10;698;357;179;464;9,8;10,4;4,6;NA;NA
"ctb0597";"Perfil-1";NA;"A";0;120;1000;526,473526473526;76,9230769230769;396,603396603397;13,27;7,7;4,9;NA;NA
"ctb0597";"Perfil-2";NA;"Ap";0;100;973;613;97;290;5,07;5,1;5,7;NA;NA
"ctb0597";"Perfil-3";NA;"Ap";0;15;955;490;85;425;7,8;4,6;5,5;NA;NA
"ctb0597";"Perfil-4";NA;"Ap";0;20;980;460;100;440;6,47;4,9;5,2;NA;NA
"ctb0597";"Perfil-5";NA;"Ap";0;100;993;380;117;503;5,9;5,4;6;NA;NA
"ctb0597";"Perfil-6";NA;"Ap";0;100;980;326,673326673327;126,873126873127;546,453546453546;6,03;5;4,7;NA;NA
"ctb0597";"Perfil-7";NA;"Ap";0;10;1000;663;140;197;22,47;14;5,8;NA;NA
"ctb0597";"Perfil-8";NA;"A";0;30;945;410;110;480;5,95;4,5;5;NA;NA
"ctb0598";"Perfil-no-1";NA;"A";0;12;1000;342;230;428;14,7;10;4;NA;NA
"ctb0598";"Perfil-no-10";NA;"A";0;110;1000;342;372;286;8,5;8,7;4,2;NA;NA
"ctb0598";"Perfil-no-11";NA;"A";0;130;1000;246,753246753247;331,668331668332;421,578421578422;5,15;5,7;4,6;NA;NA
"ctb0598";"Perfil-no-12";NA;"2Bf1";0;125;998;232;465;303;4,7;5,7;5;NA;NA
"ctb0598";"Perfil-no-13";NA;"A";0;10;1000;430;461;109;4,69;9,9;4,5;NA;NA
"ctb0598";"Perfil-no-14";NA;"A";0;100;1000;468,937875751503;383,76753507014;147,294589178357;4,02;14,7;4,9;NA;NA
"ctb0598";"Perfil-no-15";NA;"A";0;110;1000;316;456;228;9,6;10,1;4,8;NA;NA
"ctb0598";"Perfil-no-16";NA;"2Cg";0;180;1000;486;480;34;5,04;11,9;4,4;NA;NA
"ctb0598";"Perfil-no-17";NA;"2Cg";0;116;1000;318;300;382;5,96;6,8;5,4;NA;NA
"ctb0598";"Perfil-no-18";NA;"2Cg";0;12;1000;544;428;28;3,88;32,8;5,2;NA;NA
"ctb0598";"Perfil-no-19";NA;"2C";0;140;1000;292;633;75;3,02;19,7;6;NA;NA
"ctb0598";"Perfil-no-2";NA;"A";0;120;1000;312;336;352;8,46;8,8;4,3;NA;NA
"ctb0598";"Perfil-no-20";NA;"2Cg";0;101;1000;214;450;336;2,63;14,9;5,2;NA;NA
"ctb0598";"Perfil-no-21";NA;"2C";0;100;1000;221;580;199;3,83;16,2;6,3;NA;NA
"ctb0598";"Perfil-no-3";NA;"A";0;117;998;369,433198380567;452,429149797571;178,137651821862;9,22;8,1;4,5;NA;NA
"ctb0598";"Perfil-no-4";NA;"A";0;160;1000;396,603396603397;286,713286713287;316,683316683317;4,4;10;5;NA;NA
"ctb0598";"Perfil-no-5";NA;"A";0;11;1000;170;194;636;5,16;4,9;4,8;NA;NA
"ctb0598";"Perfil-no-6";NA;"A";0;0;1000;218;136;646;5,9;5,7;4,3;NA;NA
"ctb0598";"Perfil-no-7";NA;"A";0;111;1000;335,341365461847;424,698795180723;239,95983935743;7,7;9,6;4,3;NA;NA
"ctb0598";"Perfil-no-8";NA;"A";0;115;1000;294;206;500;7,9;7,8;4,4;NA;NA
"ctb0598";"Perfil-no-9";NA;"A";0;148;1000;303,092783505155;152,577319587629;544,329896907216;8,34;6,3;5,1;NA;NA
"ctb0599";"AC-01";NA;"Ap";0;18;873;214;150;636;14,2;11,8;7,9;NA;NA
"ctb0599";"AC-02";NA;"1ªCAM";0;120;908;247;208;545;5;4,2;5,3;NA;NA
"ctb0599";"AC-03";NA;"1ªCAM Ap";0;100;950;272,272272272272;132,132132132132;595,595595595596;9,8;9,7;7,8;NA;NA
"ctb0599";"AC-04";NA;"AG";0;20;946;306;137;557;8,7;11,8;7,7;NA;NA
"ctb0599";"AC-05";NA;"2ªCAM";20;40;943;239,239239239239;103,103103103103;657,657657657658;10,7;8,4;8,3;NA;NA
"ctb0599";"AC-06";NA;"2ªCAM";0;10;874;228;142;630;16;9,6;8;NA;NA
"ctb0599";"AC-07";"15864";"Ap";0;20;936;182;161;657;8,8;8,2;8,1;NA;NA
"ctb0599";"AC-08";"15866";"Ap";0;20;845;162;123;715;15,3;10,6;7,5;NA;NA
"ctb0599";"AC-09";NA;"1ªCAM at";0;20;909;168,168168168168;100,1001001001;731,731731731732;7,8;6,4;8,2;NA;NA
"ctb0599";"AC-10";NA;"1ªCAM at";0;20;866;177;85;738;10,1;7,2;8;NA;NA
"ctb0599";"AC-11";NA;"1ªCAM at";0;100;939;292;115;593;4,2;11;7,9;NA;NA
"ctb0599";"AC-12";"15887";"Ap at";0;20;876;101;32;867;4,6;5,6;8,3;NA;NA
"ctb0599";"AC-13";NA;"2ªCAM";0;20;832;168,831168831169;124,875124875125;706,293706293706;10,8;7,4;8,1;NA;NA
"ctb0599";"AC-14";"15896";"Ap at";0;15;884;142;196;662;14,1;11,4;7,4;NA;NA
"ctb0599";"AC-15";NA;"1ªCAM at";0;120;932;289;117;594;7,7;9,8;6,5;NA;NA
"ctb0599";"AC-16";NA;"2ªCAM at";0;100;833;183;147;670;7,1;8,1;8,3;NA;2,3
"ctb0599";"AC-17";NA;"Ap at";0;20;950;296;122;582;5,6;9,4;7,5;NA;NA
"ctb0599";"AC-18";NA;"2ªCAM at";0;20;928;228,228228228228;174,174174174174;597,597597597598;6,9;7,6;8,3;NA;NA
"ctb0599";"AC-19";NA;"1ªCAM at";0;100;947;322;136;542;5,7;6,6;7,9;NA;NA
"ctb0599";"AC-20";NA;"1ªCAM at";0;120;960;202;186;612;10,1;4,4;7,5;NA;NA
"ctb0599";"AC-21";NA;"2ªCAM at";20;30;858;162;162;676;7,3;11,1;8,2;NA;NA
"ctb0599";"AC-22";NA;"1ªCAM at";0;100;940;412;129;459;5,7;5,3;4;NA;NA
"ctb0599";"AC-23";NA;"4ªCAM at";0;120;920;203,203203203203;123,123123123123;673,673673673674;15,5;8,1;7,8;NA;NA
"ctb0599";"AC-24";NA;"2ªCAM at";0;10;920;188,679245283019;227,408142999007;583,912611717974;17,7;5;7,1;NA;NA
"ctb0599";"AC-25";NA;"Ap";0;10;951;391;135;474;15,7;11,9;5,5;NA;0,6
"ctb0600";"SIL-28";NA;"A";0;18;1000;847,368421052632;57,8947368421053;94,7368421052632;13,3;9,5;4,8;NA;NA
"ctb0600";"SIL-43";NA;"A";0;120;1000;382;280;338;12,9;8,8;5,2;NA;NA
"ctb0600";"SIL-44";NA;"A";0;20;1000;193;517;290;9,37;6,2;5,2;NA;NA
"ctb0600";"TS-1";NA;"AB";0;12;1000;798,798798798799;113,113113113113;88,0880880880881;11,93;5,9;5;NA;NA
"ctb0600";"TS-10";NA;"A";0;105;996;418;148;434;6,92;2,6;5,1;NA;NA
"ctb0600";"TS-11";NA;"A";0;25;1000;295;150;555;9,27;4,3;4,7;NA;NA
"ctb0600";"TS-13";NA;"2BC";0;135;968;248;385;367;5,48;3;5,3;NA;NA
"ctb0600";"TS-14";NA;"AB";0;140;1000;413,827655310621;123,246492985972;462,925851703407;6,27;2,9;5,1;NA;NA
"ctb0600";"TS-17";NA;"AB";0;106;1000;727;105;168;10,82;4,6;5;NA;NA
"ctb0600";"TS-18";NA;"A";0;120;997;658,658658658659;173,173173173173;168,168168168168;12,82;3,4;5,5;NA;NA
"ctb0600";"TS-2";NA;"ABcf";0;135;550;482;94;424;7,16;3,9;4,4;NA;NA
"ctb0600";"TS-22";NA;"A";0;10;690;392;318;290;9,3;5,9;4,6;NA;NA
"ctb0600";"TS-23";NA;"A";0;17;1000;793;105;102;13,67;5,3;5;NA;NA
"ctb0600";"TS-25";"16155";"A";0;20;410;420;360;220;15;7,3;4,6;NA;NA
"ctb0600";"TS-26";NA;"A";0;114;580;335;285;380;8,9;4,5;4,8;NA;NA
"ctb0600";"TS-3";NA;"Ap1";0;110;1000;583;137;280;13,08;5,8;5,1;NA;NA
"ctb0600";"TS-4";NA;"AB";0;119;802;770;94;136;9,04;3,8;5,1;NA;NA
"ctb0600";"TS-5";NA;"A1";0;119;975;590;140;270;20,26;7,6;5,3;NA;NA
"ctb0600";"TS-6";NA;"AB";0;119;908;638;90;272;8,58;3,7;5,1;NA;NA
"ctb0600";"TS-8";NA;"Ho";45;60;1000;95;715;190;233,55;66,8;4,6;NA;NA
"ctb0602";"1-XXX-CBCS";NA;"A2";0;140;982;326;186;488;11,9;9,9;5,7;1,45;NA
"ctb0602";"2-XXX-CBCS";NA;"Ap";0;112;998;297;73;630;3,34;3,2;5,5;1,57;NA
"ctb0602";"3-XXX-CBCS";NA;"2BCf";0;140;901;305;142;553;4,69;4;5,1;1,33;NA
"ctb0602";"4-XXX-CBCS";NA;"Ap";0;112;1000;59,0590590590591;42,042042042042;898,898898898899;9,8;7,4;5,5;1,72;NA
"ctb0602";"5-XXX-CBCS";NA;"A";0;0;960;248;55;697;10,29;4,9;5;1,42;NA
"ctb0602";"6-XXX-CBCS";NA;"Ap";0;105;1000;722,722722722723;191,191191191191;86,0860860860861;9,95;7,5;4,7;1,4;NA
"ctb0603";"Perfil-1424";"16436";"A";0;16;980;350;210;440;4,2;17,1;7,8;NA;0,8
"ctb0603";"Perfil-1426";"16437";"A";0;16;980;350;210;440;4,2;17,1;7,8;NA;0,5
"ctb0603";"Perfil-258";NA;"A";0;110;902;360;282;358;4,12;42,7;8,5;NA;NA
"ctb0603";"Perfil-259";NA;"A";0;125;975;497,502497502497;294,705294705295;207,792207792208;4,85;60,1;8,3;NA;NA
"ctb0603";"PERFIL-No-01";NA;"A";0;105;894;193,775100401606;66,2650602409639;739,95983935743;1,43;2,6;5;1,5;0,1
"ctb0603";"PERFIL-No02";NA;"A";0;106;847;304;92;604;1,9;3,8;5,4;1,7;0,1
"ctb0603";"PERFIL-No03";NA;"A";0;115;878;304;164;532;2,32;10,4;7,5;1,62;0,4
"ctb0603";"PERFIL-No04";NA;"A";0;150;966;292;168;540;4,85;10,4;7,8;1,51;0,3
"ctb0603";"T-16";"16432";"C";30;60;940;30;110;860;0,7;1,3;5,4;NA;NA
"ctb0603";"Tradagem-No-01";NA;"A";0;15;974;163,509471585244;141,575274177468;694,915254237288;3,8;12;8;NA;NA
"ctb0603";"Tradagem-No02";NA;"A";0;15;984;174;216;610;9,6;12,9;8,3;NA;NA
"ctb0603";"Tradagem-No03";NA;"2C";0;15;988;196;172;632;4,95;21,5;8,2;NA;NA
"ctb0603";"Tradagem-No04";NA;"A";0;15;969;273;134;593;3,43;7,4;7,2;NA;NA
"ctb0603";"Tradagem-No05";NA;"Bi";60;80;975;374;184;442;6,15;13,6;6,8;NA;NA
"ctb0603";"Tradagem-No06";NA;"A";0;15;977;309;195;496;4,55;13,1;6,8;NA;NA
"ctb0603";"Tradagem-No07";NA;"A";0;15;974;337,337337337337;82,0820820820821;580,580580580581;2,65;5,5;6;NA;NA
"ctb0603";"Tradagem-No08";NA;"A";0;140;979;189;58;753;1,13;4,1;6;NA;NA
"ctb0603";"Tradagem-No10";NA;"A";0;100;940;188,811188811189;76,9230769230769;734,265734265734;1,6;2,8;6,1;NA;NA
"ctb0603";"Tradagem-No12";NA;"Btn";60;80;774;152;60;788;1,55;2,8;5,4;NA;NA
"ctb0603";"Tradagem-No14";NA;"A";0;120;971;310;74;616;2,1;3;5,1;NA;NA
"ctb0603";"Tradagem-No16";NA;"A";0;120;979;202;74;724;1,93;3,5;6,1;NA;NA
"ctb0604";"MT-03";"16301";"Bf";100;120;1000;60;30;910;1;0,5;5,1;NA;NA
"ctb0604";"MT-04";"16311";"Bw";100;120;1000;270;90;640;2,3;1,3;5,2;NA;NA
"ctb0604";"MT-10";NA;"A";0;12;775;330;190;480;6,85;4,4;6;NA;NA
"ctb0604";"MT-14";NA;"A";0;100;970;240;257;503;3,4;3;5,3;NA;NA
"ctb0605";"EX-01";NA;"A";0;107;996;417,895771878073;127,826941986234;454,277286135693;11,7;8,5;5;NA;NA
"ctb0605";"EX-02";NA;"A";0;130;993;505;109;386;8,03;4,3;5,4;NA;NA
"ctb0605";"EX-03";NA;"Bt";43;75;698;326,673326673327;285,714285714286;387,612387612388;13,5;8,4;4,8;NA;NA
"ctb0605";"EX-04";NA;"A";0;20;982;593,406593406593;248,751248751249;157,842157842158;13,75;9,6;5,5;NA;NA
"ctb0605";"EX-05";NA;"A";0;100;952;318;144;538;6,87;177,4;5,4;NA;NA
"ctb0605";"EX-06";NA;"Bt";40;90;940;598;180;222;10,3;6,1;5;NA;NA
"ctb0605";"EX-07";NA;"A";0;110;972;445,015416238438;67,8314491264132;487,153134635149;7,23;5;4,7;NA;NA
"ctb0605";"EX-08";NA;"A";0;25;966;438;208;354;7,95;5,8;5,5;NA;NA
"ctb0605";"Ex-09";NA;"A";0;110;986;366,633366633367;259,74025974026;373,626373626374;6,53;4,8;4,7;NA;NA
"ctb0605";"EX-10";NA;"A";0;120;905;468,468468468468;141,141141141141;390,39039039039;7,9;4,4;4,5;NA;NA
"ctb0605";"EX-11";NA;"A";0;120;973;372;129;499;8,2;3,8;5,7;NA;NA
"ctb0605";"EX-12";NA;"A";0;130;974;298,298298298298;205,205205205205;496,496496496497;7,1;5;5,3;NA;NA
"ctb0605";"EX-13";NA;"A";0;120;995;324;133;543;5,9;3,9;5,2;NA;NA
"ctb0605";"EX-14";NA;"A";0;100;429;284;271;445;6,83;4,7;5,6;NA;NA
"ctb0605";"EX-15";NA;"A";0;12;980;468;284;248;6,83;4,3;5,4;NA;NA
"ctb0605";"EX-16";NA;"Bi";15;35;772;276;370;354;15,4;9,8;4,7;NA;NA
"ctb0605";"EX-17";NA;"A";0;25;964;263;194;543;5,3;2,5;4,7;NA;NA
"ctb0605";"EX-18";NA;"A";0;20;627;412,121212121212;195,959595959596;391,919191919192;6,45;3;5;NA;NA
"ctb0605";"EX-19";NA;"A";0;110;1000;357,642357642358;298,701298701299;343,656343656344;6,2;2,6;5,2;NA;NA
"ctb0605";"EX-20";NA;"Bw";60;100;1000;672;75;253;16,4;8,9;4,8;NA;NA
"ctb0605";"EX-21";NA;"A";0;130;998;545,545545545546;108,108108108108;346,346346346346;10,77;4;5,6;NA;NA
"ctb0605";"EX-22";NA;"A";0;20;1000;464,646464646465;66,6666666666667;468,686868686869;12,25;7;5,2;NA;NA
"ctb0605";"EX-23";NA;"Bw";80;120;994;500;92;408;7,8;3,8;5,3;NA;NA
"ctb0605";"EX-24";NA;"A";0;25;1000;510;81;409;11,25;7,2;4,8;NA;NA
"ctb0605";"EX-25";NA;"Bw";80;120;1000;828;92;80;18;9,6;4,6;NA;NA
"ctb0605";"EX-26";NA;"A";0;20;914;546;224;230;10,8;3,7;6;NA;NA
"ctb0605";"EX-27";NA;"Bw";75;110;1000;840;94;66;17,95;8,9;4,8;NA;NA
"ctb0605";"EX-28";NA;"Bw";80;120;994;553,553553553553;60,0600600600601;386,386386386386;10,35;5,8;4,1;NA;NA
"ctb0605";"EX-29";NA;"A";0;20;1000;702;136;162;13,35;6,7;5,5;NA;NA
"ctb0605";"EX-30";NA;"Bw";70;110;1000;452;60;488;11;6;4,3;NA;NA
"ctb0605";"EX-31";NA;"A";0;25;992;480;102;418;7,85;3;5;NA;NA
"ctb0605";"EX-32";NA;"A";0;30;1000;388;86;526;5,3;3,6;4,4;NA;NA
"ctb0605";"EX-33";NA;"A";0;100;957;472,472472472472;174,174174174174;353,353353353353;5,2;2,1;5,2;NA;NA
"ctb0605";"EX-34";NA;"A";0;100;942;411;205;384;5;2,5;5;NA;NA
"ctb0605";"EX-35";NA;"A";0;120;1000;542;99;359;12,57;6,7;4,7;NA;NA
"ctb0605";"EX-36";NA;"A";0;115;1000;521;84;395;11,03;4,6;5,1;NA;NA
"ctb0605";"EX-37";NA;"A";0;120;1000;509,490509490509;118,881118881119;371,628371628372;14,38;6,3;5;NA;NA
"ctb0605";"EX-38";NA;"Ap";0;120;1000;389;100;511;6,6;2,2;5,3;NA;NA
"ctb0605";"EX-39";NA;"Ap";0;110;975;440;117;443;10,07;4,6;5,7;NA;NA
"ctb0605";"EX-40";NA;"A";0;120;985;358,358358358358;228,228228228228;413,413413413413;6,02;3,9;4,9;NA;NA
"ctb0605";"EX-41";NA;"A";0;120;1000;627;70;303;11,07;6,1;4,7;NA;NA
"ctb0605";"EX-42";NA;"A";0;105;995;560,319042871386;61,814556331007;377,866400797607;12,75;12;4,7;NA;NA
"ctb0605";"EX-43";NA;"A";0;120;1000;536;56;408;10,37;5,9;4,5;NA;NA
"ctb0605";"EX-44";NA;"A";0;130;1000;496;54;450;8,63;4,8;4,7;NA;NA
"ctb0605";"EX-45";NA;"A";0;120;987;502;87;411;9,67;4,9;4,8;NA;NA
"ctb0605";"EX-46";NA;"A";0;120;1000;546;129;325;13,47;4,9;5,3;NA;NA
"ctb0605";"EX-47";NA;"A";0;120;993;447,552447552448;107,892107892108;444,555444555445;7,27;2,7;5,3;NA;NA
"ctb0605";"EX-48";NA;"A";0;120;1000;736;111;153;18;5,5;5,3;NA;NA
"ctb0605";"EX-49";NA;"A";0;120;1000;753;76;171;14,03;4,5;5,4;NA;NA
"ctb0605";"EX-50";NA;"A";0;120;1000;739,260739260739;107,892107892108;152,847152847153;15,3;4,8;5,4;NA;NA
"ctb0605";"EX-51";NA;"A";0;120;1000;602;137;261;15,97;8,7;4,5;NA;NA
"ctb0605";"EX-52";NA;"A";0;120;988;674;76;250;15,83;4,6;5,5;NA;NA
"ctb0605";"EX-53";NA;"A";0;120;1000;453,546453546454;382,617382617383;163,836163836164;13,6;8,8;5,2;NA;NA
"ctb0605";"EX-54";NA;"2C1";0;120;1000;197;439;364;6,75;4,4;5,5;NA;NA
"ctb0605";"EX-55";NA;"2C1";0;120;1000;369;357;274;11,07;7,3;5;NA;NA
"ctb0605";"EX-56";NA;"2C1";0;110;1000;182,730923694779;184,738955823293;632,530120481928;5,38;4,3;5,9;NA;NA
"ctb0605";"EX-57";NA;"Ap1";0;140;984;626;206;168;8,1;6,2;5;NA;NA
"ctb0605";"EX-58";NA;"A1";0;22;891;527,527527527527;220,22022022022;252,252252252252;15,97;10,6;5,6;NA;NA
"ctb0605";"P-01";NA;"A";0;100;995;408;169;423;7,37;4,4;5,4;NA;NA
"ctb0605";"P-02";NA;"A";0;127;1000;410;125;465;7,34;5,8;6;NA;NA
"ctb0605";"P-03";NA;"A";0;105;980;343,656343656344;285,714285714286;370,629370629371;6,37;9,3;6,2;NA;NA
"ctb0605";"P-04";NA;"A";0;110;975;196;246;558;5,45;4,2;5,6;NA;NA
"ctb0605";"P-05";NA;"A1";0;115;993;283,582089552239;268,65671641791;447,761194029851;10,27;6,2;5,8;NA;NA
"ctb0605";"P-06";NA;"A";0;10;999;637,362637362637;293,706293706294;68,9310689310689;7,42;6,6;5,6;1,1;NA
"ctb0605";"P-07";NA;"A";0;110;990;487;374;139;8,89;5,7;5,6;1,28;NA
"ctb0605";"P-08";NA;"A";0;120;602;233;598;169;4,92;3,4;5,3;NA;NA
